date,headline,description
2024-05-02 09:35:56,CleanSpark reports bitcoin production of 721 for April,"CleanSpark ( NASDAQ: CLSK ) said Thursday mined 721 bitcoins in April, bringing total production to 2,752 bitcoins for 2024. The company said it sold 2.88 bitcoin in April at an average price of approximately $64,000 per bitcoin. April daily bitcoin mined averaged 24 and reached a high of 48.3. The company's total bitcoin holdings as of April 30 was 5,739 and its current hashrate stands at 17.3 EH/s. Total deployed fleet as of April 30 was 136,496 miners. Press Release . More on CleanSpark CleanSpark: A Top-Pick Miner For Bitcoin Post Halving CleanSpark: A Buy Ahead Of The Halving CleanSpark May Benefit From The Bitcoin Halving Event Biggest stock movers today: MTTR, CAH, INFA, crypto-related stocks and more CleanSpark tops week's financial gainers, while Coinbase falls the most"
2024-05-02 09:14:00,TeraWulf mines 348 bitcoins in April,"TeraWulf ( NASDAQ: WULF ) on Thursday said its self-mined production came in at 348 bitcoins in April. Average production rate was 11.6 bitcoin per day in April. Average operating hash rate in April was 7.8 EH/s vs. 7.6 EH/s in March. Power cost averaged $16,058 per bitcoin self-mined, or approximately $0.038/kWh in April,. Shares +3.3% at $2.19 premarket. Press Release . More on TeraWulf TeraWulf: Strong Cost Advantage With Potential Undervaluation Avoid Bitcoin Miner TeraWulf Inc. TeraWulf Inc. (WULF) Q4 2023 Earnings Call Transcript Bitcoin miners TeraWulf, Bitdeer snag Buy ratings from Rosenblatt TeraWulf climbs 5% on $30M debt repayment"
2024-05-01 14:49:16,"Bitcoin starts May with a downward spiral, sliding to below $60K mark","Bitcoin ( BTC-USD ) kicked off the month of May on a poor note, sliding to its lowest level seen in more than two months, driven in part by a deteriorating macroeconomic backdrop as the Federal Reserve continued to hold interest rates higher for longer as it grapples with sticky inflation. The largest digital token by market cap ( BTC-USD ) dropped to as low as $56.6K, before paring losses to $58.6K at 2:49 p.m. ET. At the beginning of the week, by comparison, bitcoin was changing hands at $62.5K. The highest-profile cryptocurrency recorded in March its worst monthly retreat since November 2022, when the crypto market topped out and subsequently entered a bear market. Ether ( ETH-USD ), too, suffered a slump early in the session, but has since crept up to positive territory. At the time of writing, ETH edged up 0.8% to $2.99K. Some of the intraday relief came after the U.S. central bank held rates steady for a sixth straight meeting, as widely expected, and decided to ease its quantitative tightening by slowing the pace of its balance sheet runoff. The Fed kept its statement that it ""does not expect it will be appropriate to reduce the target range until it has gained greater confidence that inflation is moving sustainably toward 2%."" Standard Chartered analyst Geoff Kendrick took note of liquidity measures in the U.S. that have been waning in recent months, noting such a development bodes poorly ""for assets like crypto that thrive on liquidity."" ""Of course liquidity matters when it matters, but with a backdrop of strong US inflation data and less likelihood of Fed rate cuts it matters at the moment,"" he wrote in a note. More on Bitcoin USD Bitcoin: Future Results, Not Past Performance (Technical Analysis) We Are Raising Our Bitcoin Targets To $106K - $190K Bitcoin: Smart Money Is Taking Profits, Why Shouldn't You? Binance founder Changpeng Zhao ordered to spend four months in prison Biggest stock movers today: SOFI, TSLA, PHG, and more"
2024-05-01 11:27:21,Block drops amid report federal prosecutors probing financial transactions,"Block Inc. ( NYSE: SQ ) fell 8.8% at least partly amid a report that federal prosecutors are examining financial transactions at the owner of Cash App and Square. Internal documents indicate Block ( SQ ) allegedly processed crypto transactions for terrorist groups and Square processed transactions involving nations subject to economic sanctions, according to an NBC News report on Wednesday, which cited people familiar with the matter.n Many of the transactions discussed with prosecutors, which involved credit card transactions, dollar transfers and Bitcoin, weren't reported to the government as required, according to the report. “Block has a responsible and extensive compliance program, and we regularly adapt our practices to meet emerging threats and an evolving sanctions regulatory environment,"" Block said in a statement to NBC News. ""Our compliance program includes systems, tools, and processes for sanctions screening, as well as investigating and reporting on sanctions issues in accordance with our regulatory obligations."" This is the second time in recent months that NBC News has reported on Block ( SQ ) and a probe into its practices. In February, NBC News reported that federal regulators are looking into allegations from two whistleblowers that Block's (NYSE: SQ ) Cash App and parties providing transaction services to its users aren't performing satisfactory due diligence on customers, potentially allowing the app to be used for illegal activities, Block ( SQ ) didn't immediately respond to Seeking Alpha request for comment. Block ( SQ ) is set to report Q1 results on Thursday. More on Block Block: Building Momentum Block: Top Fintech Growth Stock Poised For A Breakout Block: Success In Chasing A Big Market Opportunity Deserves A Higher Target Price Most ‘buy now, pay later’ users have come across issues, survey shows Block stock dips as Morgan Stanley downgrades to Underweight"
2024-05-01 10:32:31,Coinbase Q1 earnings: Can the crypto-market rally boost performance?,"Coinbase ( NASDAQ: COIN ) is slated to report its Q1 results after the bell on May 2, Thursday, and is expected to benefit in the wake of a crypto-market rally. The consensus EPS Estimate is $1.05 and the consensus Revenue Estimate is $1.34B (+73.5% Y/Y). ""Bitcoin hit a new all-time high, and Ethereum implemented its largest upgrade in over a year; as such, Coinbase earnings, as a key beneficiary of the activity, will likely to step up significantly this quarter,"" said J.P. Morgan Bitcoin ( BTC-USD ) prices jumped 61% in the first quarter of the year as it benefited from the SEC's approval of 11 spot Bitcoin exchange-traded products . The cryptocurrency was boosted by the trading frenzy among the U.S.-listed spot Bitcoin ETFs. ""The stock has recently bounced back, driven by renewed interest in cryptocurrencies and regulatory approval of Bitcoin Exchange-Traded funds,"" said SA analyst Yiannis Zourmpanos . ""Investors should understand that the stock is extremely volatile, but as the crypto-economy expands its reach, I expect crypto assets to become less volatile over time,"" said SA analyst KM Capital . KM Capital also said COIN looks like the company of the future. Last month, Coinbase ( COIN ) said it had filed an appeal in a federal court challenging a key legal point that allowed its case against the U.S. SEC to move forward in March. In a so-called interlocutory appeal, the cryptocurrency exchange asked the court to weigh in on whether the SEC can consider a digital asset transaction as an investment contract, a resolution that would have industry-wide implications. Coinbase ( COIN ), which had reaped benefits during the bull market in 2021, had to contend with challenges in 2022 due to certain external factors, said SA analyst Joseph Parrish. ""Despite the setbacks, Coinbase has managed to flesh out the business and continues to evolve under management's vision,"" Parrish added. Last quarter, COIN returned to profitability for the first time in three years, thanks in part to higher interest income from its stablecoin reserves amid a bull run across crypto assets prices. The upside is potentially huge, but it's also a steep climb that depends on outside forces working out well, Parrish said. ""The approval of Bitcoin ETFs by the SEC presents a significant opportunity for Coinbase to generate revenue and expand its market share,"" said SA analyst Noah's Arc Capital Management . Over the last 3 months, EPS estimates have seen 1 upward revision and 0 downward. Revenue estimates have seen 13 upward revisions and 0 downward. Shares in the company up 17.3% since the start of the year. More on Coinbase Coinbase's Stock Is A Steal At These Levels I'm Still Not Sure On Coinbase Coinbase: All About That Base"
2024-05-01 09:33:15,Riot Platforms Q1 earnings buoyed by higher bitcoin prices,"Riot Platforms ( NASDAQ: RIOT ) achieved record quarterly earnings in Q1 2024 as the benefit of higher bitcoin ( BTC-USD ) prices helped to offset lower bitcoin production and higher mining costs. Q1 EPS of $0.82 , which may not be comparable to the -$0.21 consensus, jumped from -$0.28 in the previous quarter and $0.11 a year ago. Total revenue of $79.3M, falling short of the $95.5M average analyst estimate, dropped from $280.7M in Q4 2023 and rose from $73.2M in Q1 2023. The Y/Y increase reflected a 131% jump in bitcoin ( BTC-USD ) prices, partially offset by lower bitcoin production. During the quarter, the miner generated 1,364 bitcoin ( BTC-USD ), a decrease of 36% from the 2,115 bitcoin produced during the three months ended March 31, 2023, due primarily to the significant increase in the bitcoin network difficulty, which has more than doubled since January 2023. What's more, the average cost to mine bitcoin ( BTC-USD ) surged to $23,034 from $9,438 in the year-earlier period, driven by an 89% increase in global network hash rate. Adjusted EBITDA of $245.7M advanced from $214.0M in Q4 2023 and $81.7M in Q1 of last year. Riot ( RIOT ) earned $5.1M in power curtailment credits during Q1, compared with $3.1M in power curtailment credits earned a year before. Also during the quarter, Riot ( RIOT ) garnered net proceeds of about $345.7M ($353.2M of gross proceeds, net of $7.5M in commissions and expenses) from the sale of 26,169,300 shares of its common stock at a weighted average fair value of $13.50 per share under its at-the-market equity offering program. More on Riot Platforms Riot Platforms, Inc. 2024 Q1 - Results - Earnings Call Presentation Riot Platforms: Inefficient Post Halving Riot: Losing Money Every Bitcoin Produced Riot Platforms EPS of $0.82, revenue of $79.3M misses by $16.22M"
2024-05-01 09:16:16,Bitfarms mines 269 bitcoins in April,"Bitfarms ( NASDAQ: BITF ) said Wednesday it earned 269 bitcoins in April 2024, down from the 286 it earned in March and the 379 it earned in April 2023. Meanwhile, the company said it sold 245 bitcoins as part of its regular treasury management process for $16.1 million. Bitcoins held in treasury increased to 830, representing $50.9 million based on a BTC price of $61,300 at April 30, 2024. Month end operating EH/s came in at 7.0 for April, compared with 6.5 EH/s in March. During the month, the company earned 9 bitcoins daily on average, equal to ~$551,700 per day based on a BTC price of $61,300 at April 30, 2024. The company also said that it achieved a favorable outcome in Québec’s VAT treatment, securing a $23.7 million tax refund and reducing Canadian electricity costs and capital expenditures by 15%, with the recovery of future VAT paid in the normal course of business. Press Release . More on Bitfarms Bitfarms: Efficiency Deserves A Price Premium Not A Buy Until Bitfarms Makes Money Don't Bet The Farm On Bitfarms Bitfarms reaches 7 EH/s with completion of fleet upgrade at two facilities Bitfarms mines 286 bitcoins in March, down 4.7% from February"
2024-05-01 06:19:19,Digihost reports month-over-month increase in cash and crypto position,"Digihost Technology ( NASDAQ: DGHI ) Wednesday said that the company held cash, BTC and cash deposits of approximately $6.7 million as of April 30, compared to $6.2 million as of March 31, representing an increase over the previous month of approximately 8%. Between self-mining and hosting agreements, miners at the company’s facilities produced approximately 85 BTC during the month of April, representing a decrease of daily BTC mined during the month of approximately 6% compared to March 2024. ""Even though Digihost is facing similar challenges as other miners post-halving, the recent steps taken by the company to diversify its revenue streams and partner on hosting agreements will allow it to pursue additional opportunities to enhance its computing power in an environmentally conscious manner,"" Michel Amar, Chairman and CEO of Digihost said. Digihost Technology ( DGHI ) spent approximately $0.2 million on capital expenditures and mining infrastructure support equipment. Presently, Digihost’s consolidated operating capacity across its three sites represents approximately 90MW of available power and is mining at hashrate of 2 EH/s. DGHI +4.09% premarket to $1.27. Source: Press Release More on Digihost Technology Digihost Technology up 8%, bitcoin mining in February rises 45% Y/Y Seeking Alpha’s Quant Rating on Digihost Technology Historical earnings data for Digihost Technology Financial information for Digihost Technology"
2024-04-30 15:18:09,Binance founder Changpeng Zhao ordered to spend four months in prison,"Another crypto tycoon bites the dust. Binance founder Changpeng Zhao received on Tuesday a prison sentence of four months after admitting guilt to charges tied to enabling money laundering within his crypto exchange. Bitcoin ( BTC-USD ) extended intraday losses after the news, sliding 5.1% to $59.7K at 3:18 p.m. ET. Sentenced by U.S. District Judge Richard Jones in Seattle federal court, the 47-year-old billionaire's prison sentence was well below the three years that federal prosecutors had sought. The sentencing guidelines recommended a term of 12 to18 months, while CZ's lawyers had requested five months of probation. In November, CZ was said to have pleaded guilty to allegedly violating criminal U.S. anti-money laundering requirements, resolving the U.S. government's years-long probe into Binance. Zhao also stepped down as CEO of his exchange as part of the settlement. In separate litigation, the U.S. Securities and Exchange Commission and the Commodity Futures Trading Commission each sued Binance, accusing it of mishandling customer funds and operating as an unregistered exchange in the U.S. Sam Bankman-Fried, the disgraced founder of collapsed crypto exchange FTX, was sentenced last month to 25 years in federal prison for orchestrating the large-scale fraud and conspiracy that led to the downfall of his crypto empire. Unlike Bankman-Fried, Zhao was never accused of stealing customer assets. More on the Crypto Market Bitcoin: Future Results, Not Past Performance (Technical Analysis) We Are Raising Our Bitcoin Targets To $106K - $190K Bitcoin: Smart Money Is Taking Profits, Why Shouldn't You?"
2024-04-30 12:32:27,MicroStrategy stock dives as investors weigh steep Q1 loss,"Even though bitcoin ( BTC-USD ) surged nearly 70% in Q1, MicroStrategy turned in a wider-than-expected loss for the three-month period as current accounting rules resulted in a large impairment charge against the value of its bitcoin stash. MSTR dropped 17% in Tuesday afternoon trading, but still remained 70% higher so far this year. The business intelligence company, run by bitcoin ( BTC-USD ) advocate Michael Saylor, did not opt for early adoption of new accounting rules whereby MSTR could recognize any gains in its bitcoin holdings. Instead, it stuck to current requirements and recorded a digital asset impairment loss of $191.6M in Q1, as its bitcoin buying spree continued. However, there were some positives in the report, amid MSTR's transition to a recurring subscription cloud-based revenue model, including 30% annual growth in subscription billings and a 22% Y/Y increase in subscription services revenues. In its Q1 earnings conference call , MicroStrategy ( NASDAQ: MSTR ), the world's largest corporate holder of bitcoin ( BTC-USD ), highlighted the benefits of accessing capital markets to buy the token as a capital allocation strategy and why its stock warrants a premium to net asset value. ""While the overall market benefited from the increase in Bitcoin price as well, we believe our opportunistic use of leverage and excess cash to acquire Bitcoin, as well as our capital market strategy generated $1.8 billion of incremental shareholder value,"" said President and CEO Phong Le. BTIG analyst Andrew Harte thinks MSTR is a better way for investors to gain exposure to bitcoin ( BTC-USD ) than alternatives, such as spot bitcoin ETFs, due to: ""1) the company's ability to leverage capital markets to purchase additional bitcoin, 2) cash flow from its BI software business to acquire more bitcoin, 3) derivatives on the stock that provide investors with risk-management opportunities, and 4) ease of access compared to directly purchasing BTC."" ""We have harnessed volatility, and we've also harnessed our unique ability to issue securities such as convertible bonds,"" Michael Saylor, founder and executive chairman, said in the call. ""And the fact that we embrace the securitization of Bitcoin and we embrace the volatility of the asset class has given us the ability to raise capital, right?"" More on MicroStrategy MicroStrategy Incorporated 2024 Q1 - Results - Earnings Call Presentation MicroStrategy's Operational Decline Cannot Be Salvaged By Bitcoin MicroStrategy Non-GAAP EPS of -$8.26 misses by $8.13, revenue of $115.25M misses by $6.13M"
2024-04-30 03:39:23,Interactive Brokers introduces Hong Kong Spot Bitcoin and Ether ETPs,"Interactive Brokers ( NASDAQ: IBKR ) late on Monday announced the launch of Hong Kong Spot Bitcoin and Ether Exchange Traded Products (ETPs) available to trade on the Hong Kong Stock Exchange. Eligible clients of Interactive Brokers Hong Kong can now trade the new Spot Bitcoin and Ether ETPs alongside stocks, options, futures, currencies, bonds, and funds from a single unified platform. Clients can purchase Spot Bitcoin and Ether ETPs through their IBKR ( IBKR ) brokerage accounts and add cryptocurrency exposure to their portfolios without owning digital assets directly. Source: Press Release More on Interactive Brokers Group Interactive Brokers: A Well Disguised, Growing, Profitable Gem Interactive Brokers Group, Inc. (IBKR) Q1 2024 Earnings Call Transcript Interactive Brokers: Why There Is Explosive Upside To The Earnings' Growth Narrative Interactive Brokers expands US Treasury bond trading to 22 hours a day Interactive Brokers Q1 earnings top consensus as NII, DARTs, accounts climb"
2024-04-29 16:26:03,MicroStrategy stock dips after turning in wider-than-expected Q1 loss,"MicroStrategy ( NASDAQ: MSTR ) shares retreated 2.8% in Monday after-hours trading after the Michael Saylor-led software company delivered a bigger-than-forecast loss for Q1, driven by increased digital asset impairment losses. Q1 adjusted EPS of -$8.26, significantly trailing the -$0.13 average analyst estimate, dropped from $5.62 in Q4 2023 and $30.59 in the year-earlier quarter. Revenue of $115.2M, also missing the $121.4M consensus, slid from $124.5M in the prior quarter and $121.9M a year before. Digital asset impairment losses totaled $191.6M in Q1, compared with $39.2M in Q4 2023 and $18.9M in Q1 2023. As of March 31, 2024, the carrying value of MicroStrategy's ( MSTR ) digital assets (comprised of about 214,278 bitcoins ( BTC-USD )), stood at $5.07B, which reflects cumulative impairment losses of $2.461B since acquisition and an average carrying amount per bitcoin of approximately $23,680. At the time, the original cost basis and market value of its bitcoin ( BTC-USD ) were $7.54B and $15.22B, respectively, which reflects an average cost per bitcoin of ~$35,164 and a market price per bitcoin of $71,028.14, respectively. Conference call at 5:00 p.m. ET. More on MicroStrategy MicroStrategy's Operational Decline Cannot Be Salvaged By Bitcoin MicroStrategy Is A $1 Box Of Bitcoin Trading For $1.91 MicroStrategy: A Bad Deal For Investors MicroStrategy Non-GAAP EPS of -$8.26 misses by $8.13, revenue of $115.25M misses by $6.13M MicroStrategy Q1 2024 Earnings Preview"
2024-04-29 08:07:54,IREN operating hashrate increases to 9 EH/s,"IREN ( NASDAQ: IREN ) said it has operating hashrate has increased to 9 EH/s, and the firm now expects to achieve 10 EH/s in May 2024. The company said its fully funded expansion to 20 EH/s in 2024 remains on track, which will improve nameplate fleet efficiency to 21.9 J/TH. The firm now expects to commission an additional 50MW of data center capacity as part of childress phase 3 this year. More on Iris Energy The Impact Of AI On Iris Energy's Bitcoin Mining Success IREN produces 310 bitcoins in February Iris Energy reports Q2 results"
2024-04-29 06:38:42,Ault Alliance reports Q1 preliminary revenue of $36M,"Ault Alliance ( NYSE: AULT ) reported preliminary revenue of $36 million for Q1, making it its highest first quarter topline results ever. The company benefited from the robust performance of Sentinum, specializing in data center operations and Bitcoin ( BTC-USD ) mining. The preliminary revenue for Sentinum showed a significant 51% growth from the prior year first quarter, boosted by the rise in the price of BTC. More on Ault Alliance Ault Alliance subsidiary reports 105 Bitcoin mined in March Ault Alliance to restructure company into two reporting segments Financial information for Ault Alliance"
2024-04-28 14:21:00,"MicroStrategy stands to flourish if it implements new accounting rules, analyst says","Adopting new accounting standards could be a game changer for MicroStrategy ( NASDAQ: MSTR ), the largest corporate holder of bitcoin ( BTC-USD ), Benchmark said in a recent note to clients. Such a move could significantly boost the software company’s earnings, giving it a shot at joining the S&P 500. Since the Michael Saylor-founded company started holding bitcoin ( BTC-USD ) on its balance sheet in 2020, it has recorded $2.27B in cumulative impairment losses due to a rule by the Financial Accounting Standards Board (FASB) called ASC 350, analyst Mark Palmer noted. As of March 19, MicroStrategy ( MSTR ) held 214,246 BTC , which, as of Friday afternoon’s price, was worth $13.6B. Under the rule, firms treat crypto as indefinite-lived intangible assets, which include trademarks, copyrights and other items that rarely change hands. As a result, companies record their crypto at the historical price they paid and review their holdings every quarter for impairments. Holdings are considered impaired even if the price of a crypto falls temporarily during the reporting period, and values can’t be upwardly revised if the price recovers. Last year, though, the FASB floated new accounting rules that will allow companies to record gains and losses immediately and classify crypto assets as financial assets. The new rules take effect on Jan. 1, 2025, but companies have the option to apply them early. In MicroStrategy’s ( MSTR ) case, the earnings impact “would be massive: the company in its 2023 10-K report estimated that early adoption would increase its 2024 beginning retained earnings balance by ~$3.1bn,” Palmer wrote. MSTR is slated to publish its Q1 2024 results on April 29 after market close. Analysts, on average, expect the company to post an adjusted loss per share of $0.13 vs. EPS of $5.62 in the previous quarter and EPS of $30.59 a year before. MSTR’s notable earnings fluctuations coincide with bitcoin’s ( BTC-USD ) price volatility. Palmer thinks MSTR could record a gain of over $300 per share in Q1, should it opt for early adoption of the fair-value accounting rules. “However, we also believe that the tax implications associated with adoption could cause MSTR to hold off on electing that option,” he added. With MSTR’s shares being highly liquid, its market cap exceeding $18B, and 50% of its outstanding shares available for trading, the company meets nearly all the requirements for S&P 500 inclusion, the note said. Another criterion for the S&P Dow Jones’ index committee to consider a stock for S&P 500 inclusion includes the submission of positive earnings in a company’s most recent quarter. But, as Palmer noted, MSTR has reported losses in 10 of the past 14 quarters. However, early adoption of the new accounting rules suggests MSTR could meet that requirement. “Inclusion in the S&P 500 would position MSTR’s stock valuation to receive an ongoing boost from price-agnostic purchases of its own shares resulting from enormous passive inflows,” the note read. More on MicroStrategy MicroStrategy's Operational Decline Cannot Be Salvaged By Bitcoin MicroStrategy Is A $1 Box Of Bitcoin Trading For $1.91 MicroStrategy: A Bad Deal For Investors Biggest stock movers today: MTTR, CAH, INFA, crypto-related stocks and more Crypto market heats up ahead of halving event: Bitcoin surpasses $72K again"
2024-04-26 15:18:48,Bitcoin almost flat a week after halving event,"Bitcoin ( BTC-USD ) is set to marginally rise 0.3% on a weekly basis, as it traded narrowly in the week, after the keenly-awaited halving event took place last Friday. The largest cryptocurrency prices traded in the range of $62K-$67K in the week. BTC fell briefly below $63K on Thursday, as the Q1 GDP came in at an annual rate of 1.6% signalling sticky inflation, which further dented rate cut hopes. BTC however, quickly recovered back to the $63K mark, and held steady throughout the day. Bitcoin ( BTC-USD ) also remained near $64K today, despite a significant rise in outflows from Bitcoin exchange-traded funds (ETFs). As of April 25, U.S.-listed ETFs had a daily total net outflows of $217M, according to Market data . The cryptocurrency also held steady after the core PCE price index , the Federal Reserve's preferred measure of underlying inflation, rose in line with consensus in March. “Bitcoin( BTC-USD ) continues to consolidate in the same range it has for the last month after the much-anticipated halving event. There's been a lot of chatter about price implications, but the real story is that Bitcoin's ( BTC-USD ) programmatic monetary policy marched ahead as scheduled since the day the network started,"" said Cory Klippsten, CEO of financial service firm, Swan Bitcoin. The start of the week came off the back of the halving event, as Bitcoin ( BTC-USD ) went through its fourth halving event last Friday following a quadrennial software update in blockchain, marking a highly anticipated catalyst for BTC. ""Bitcoin's ( BTC-USD ) annual inflation rate was cut in half, and, in roughly four years it will be cut in half again. No politics were involved, no talk of the current economic backdrop, and no last-second questioning from policymakers. This certainty and predictability stands in stark contrast to the traditional monetary system,” added Klippsten. Notable News Marathon Digital ( MARA ) said it is increasing its hash rate target for fiscal year 2024 from 35-37 EH/s to 50 EH/s. Bitcoin ( BTC-USD )-focused iShares Bitcoin Trust ETF ( IBIT ) has hit a notable milestone, with the recently launched exchange- traded fund clocking inflows for 71 consecutive days. This puts IBIT into the top 10 of longest daily ETF inflow streaks of all time. Grayscale Investments took another key step in its effort to uplist its ethereum ( ETH-USD ) trust into a spot ethereum exchange-traded fund, while also announcing plans to launch a lower-fee alternative. Cathie Wood's ARK Investment Management argued that Bitcoin ( BTC-USD ) can potentially be viewed as a “risk-off” asset, despite the fact that many investors view the digital currency as rather volatile in nature. Bitcoin, Ether prices Bitcoin ( BTC-USD ) was down 1% to $63K at 3:16 pm on Friday, and Ether ( ETH-USD ) fell ~0.5% to $3.1K. More on crypto Bitcoin: Future Results, Not Past Performance (Technical Analysis) We Are Raising Our Bitcoin Targets To $106K - $190K Bitcoin: Smart Money Is Taking Profits, Why Shouldn't You? IBIT hit 71 consecutive days of inflows, placing it in the all-time top 10 for ETFs Grayscale files to register shares of ethereum trust, plans for lower-fee substitute"
2024-04-25 16:36:50,Marathon Digital increases 2024 hash rate target to 50 EH/s,"Marathon Digital Holdings ( NASDAQ: MARA ) on Thursday said it is increasing its hash rate target for fiscal year 2024 from 35-37 EH/s to 50 EH/s. The new target represents about 100% growth in hash rate during 2024. MARA +2.05% after hours to $19.4. Source: Press Release More on Marathon Digital Holdings Marathon Digital: It Is Now Better Than Ever To Just Own Bitcoin Instead Marathon Digital: A Potential Key Cog In Post Halving Bitcoin Mining Coinbase, FirstCash, AssetMark post gains in otherwise ugly week for financial stocks"
2024-04-25 09:17:24,Sopris Capital buys 2.91M shares in Bitcoin Depot,Bitcoin Depot ( NASDAQ: BTM ) said it has received a strategic investment from Sopris Capital. As part of the investment Sopris Capital has purchased 2.91M class A common shares and is now one of the company`s largest independent shareholders. In March of this year Sopris Capital purchased 50 kiosks to become a partner in Bitcoin Depot`s Franchise Program. More on Bitcoin Depot Bitcoin Depot: Watchlist Worthy Bitcoin Depot announces expansion into Australia with 125 bitcoin ATMs Bitcoin Depot expands into Puerto Rico with nearly 100 BTM locations signed
2024-04-25 05:04:50,"Argo Blockchain 2023 revenue dips 14%, loss shrinks","Argo Blockchain press release ( NASDAQ: ARBK ): FY Net loss of $35.0 million, compared to a net loss of $229.0 million in 2022 Revenue of $50.6M (-14% Y/Y) driven primarily by a significant increase in the global hashrate and associated network difficulty level. Total number of Bitcoin mined during 2023 was 1,760, or 4.8 Bitcoin per day. Reduced non-mining operating costs by 58% in 2023 compared to the prior year. Generated $7.2 million of power credits through economic curtailment at Helios. Mining margin of 43%, down from 54% in 2022. Similar to revenue, this decrease was largely attributable to the increase in network difficulty. Adjusted EBITDA of $8.3 million, compared to negative Adjusted EBITDA of $(46.7) million in 2022. More on Argo Blockchain Argo Blockchain mines 103 bitcoins in March, a 5% rise M/M Argo Blockchain reports January bitcoin production falls 20% M/M Seeking Alpha’s Quant Rating on Argo Blockchain Historical earnings data for Argo Blockchain Financial information for Argo Blockchain"
2024-04-24 12:24:37,"IBIT hit 71 consecutive days of inflows, placing it in the all-time top 10 for ETFs","Bitcoin ( BTC-USD )-focused iShares Bitcoin Trust ETF ( NASDAQ: IBIT ) has hit a notable milestone, with the recently launched exchange traded fund clocking inflows for 71 consecutive days. This puts IBIT into the top 10 of longest daily ETF inflow streaks of all time, according to Bloomberg. IBIT has now surpassed the U.S. Global Jets ETF ( JETS ) for the number 10 spot on this list, also overtaking other funds such as the iShares TIPS Bond ETF ( TIP ) and the Vanguard Total Bond Market Index ( BND ), which both had daily inflow streaks of 68 days. IBIT still has a long way to go to catch the record holder for longest ETF daily inflow streak, which is held by the JPMorgan Equity Premium Income ETF ( JEPI ) at 160 days. Here is the full top 10 list, compiled by Bloomberg: No. 10: iShares Bitcoin Trust ETF ( IBIT ) 71 days. No. 9: Dimensional U.S. Core Equity 2 ETF ( DFAC ) 72 days. No. 8: First Trust Rising Dividend Achievers ETF ( RDVY ) 73 days. No. 7: Schwab U.S. Dividend Equity ETF ( SCHD ) 77 days. No. 6: Dimensional US Core Equity Market ETF ( DFAU ) 81 days. No. 5: Vanguard FTSE Emerging Markets Index ( VWO ) 83 days. No. 4: Pacer US Small Cap Cash Cows 100 ETF ( CALF ) 103 days. No. 3: Pacer US Cash Cows 100 ETF ( COWZ ) 104 days. No. 2: Vanguard Total International Bond Index ( BNDX ) 105 days. No. 1: JPMorgan Equity Premium Income ETF ( JEPI ) 160 days. IBIT By the Numbers Since inception it has amassed $18.23B in assets under management. IBIT is +35% since its launch on January 11, 2023. Provided roughly 5X returns compared to the S&P 500 which is +7.1% YTD. The fund trades above its 50-day moving average. The fund trades above its 10-day moving average. What Investors Are Saying About IBIT? Noah’s Arc Capital Management in IBIT: BTC Supply Is Shrinking said: “BlackRock iShares Bitcoin Trust is well-positioned for the upcoming Bitcoin halving, which is expected to increase the price of Bitcoin.” Danil Kolyako in IBIT: There's Still Plenty Of Upside In Bitcoin Amid Halving stated: “Bitcoin's halving cycle, which reduces the creation rate of new bitcoins, has historically led to price increases for 12-16 months after each halving event. If the historical pattern holds true, there could still be significant upside for Bitcoin, making the IBIT ETF an appealing option for long-term investors.” More on Bitcoin Cathie Wood's ARK Invest: Bitcoin can be a ‘risk-off asset’ Bitcoin: Smart Money Is Taking Profits, Why Shouldn't You? Bitcoin Halving: What To Know And How To Profit Bitcoin halving takes effect bringing a new era for crypto Bitcoin: Potential Correction Despite ETFs And Halving"
